All_Poverty,M_Poverty,F_Poverty,FIPS,Med_Income,Med_Income_White,Med_Income_Black,Med_Income_Nat_Am,Med_Income_Asian,Hispanic,M_With,M_Without,F_With,F_Without,All_With,All_Without,fips_x,Incidence_Rate,Avg_Ann_Incidence,fips_y,Mortality_Rate,Avg_Ann_Deaths
1246,620,626,48077,48297.0,49203.0,,,,60000.0,4461,766,4233,943,8694,1709,48077,68.8,11.0,48077,55.3,9.0
591,267,324,48079,39113.0,39808.0,20938.0,,,28942.0,1002,497,1038,412,2040,909,48079,,2.0,48079,,
361,152,209,48081,42467.0,42467.0,,,,30917.0,1277,310,1282,252,2559,562,48081,52.5,3.0,48081,,
1924,720,1204,48083,35156.0,35228.0,41618.0,,,33333.0,3084,1115,3194,1106,6278,2221,48083,70.7,10.0,48083,61.8,9.0
64824,30107,34717,48085,84735.0,86517.0,64806.0,93355.0,103313.0,54558.0,364117,57505,384036,53416,748153,110921,48085,49.4,286.0,48085,36.7,207.0
675,229,446,48087,39743.0,43520.0,,18000.0,,26214.0,1119,351,1189,337,2308,688,48087,,2.0,48087,,
3081,1430,1651,48089,46618.0,49512.0,25884.0,,,36524.0,8211,1852,8609,1745,16820,3597,48089,65.6,20.0,48089,57.6,18.0
10423,4122,6301,48091,65833.0,66156.0,71536.0,114904.0,71272.0,54888.0,49481,9194,51021,8970,100502,18164,48091,58.1,83.0,48091,42.7,61.0
3107,1420,1687,48093,37470.0,38030.0,,,,32065.0,4842,1755,5054,1778,9896,3533,48093,76.4,17.0,48093,61.6,13.0
298,81,217,48095,48368.0,48485.0,,,,26827.0,1211,148,1081,245,2292,393,48095,,2.0,48095,,
5292,2322,2970,48097,52406.0,53402.0,29886.0,,,39560.0,15879,2963,16252,3158,32131,6121,48097,62.1,32.0,48097,53.7,27.0
8631,3528,5103,48099,49340.0,50512.0,49083.0,48403.0,41667.0,38850.0,23726,2768,29019,3462,52745,6230,48099,81.2,41.0,48099,58.1,28.0
340,167,173,48101,34955.0,37067.0,30179.0,,,30179.0,582,204,557,167,1139,371,48101,,2.0,48101,,
606,236,370,48103,58333.0,54083.0,,,,57868.0,1940,387,1840,469,3780,856,48103,,2.0,48103,,
635,239,396,48105,53678.0,54412.0,,,,51481.0,1499,308,1388,424,2887,732,48105,,2.0,48105,,
1358,544,814,48107,37434.0,38628.0,19464.0,,,33102.0,2246,626,2210,834,4456,1460,48107,57.0,5.0,48107,38.2,3.0
677,307,370,48109,35000.0,35302.0,,,,26111.0,881,231,916,255,1797,486,48109,,2.0,48109,,
1183,511,672,48111,41345.0,41239.0,82639.0,61750.0,63750.0,33125.0,2899,819,2415,842,5314,1661,48111,79.4,4.0,48111,,
472926,211723,261203,48113,50270.0,56527.0,37476.0,40843.0,68847.0,40562.0,887696,324950,964891,287195,1852587,612145,48113,56.0,1078.0,48113,42.8,802.0
1924,729,1195,48115,41095.0,43706.0,20511.0,13490.0,,32052.0,4527,1246,4383,1466,8910,2712,48115,59.2,9.0,48115,37.1,6.0
3955,1687,2268,48117,43373.0,45901.0,24844.0,,,37617.0,7472,1901,7461,2224,14933,4125,48117,55.1,10.0,48117,41.7,7.0
1177,554,623,48119,42432.0,44720.0,10878.0,,,,2060,509,2158,425,4218,934,48119,58.8,5.0,48119,50.8,4.0
63220,27578,35642,48121,75050.0,78489.0,53611.0,68480.0,91790.0,52184.0,304587,52747,318578,51497,623165,104244,48121,53.3,245.0,48121,37.4,169.0
2817,1289,1528,48123,49736.0,59308.0,28950.0,,,33625.0,7634,1642,7941,1559,15575,3201,48123,57.9,17.0,48123,52.8,15.0
417,192,225,48125,39700.0,40670.0,,,,9531.0,824,199,842,212,1666,411,48125,,2.0,48125,,
2003,721,1282,48127,36825.0,36998.0,,,,33056.0,3776,1372,4082,1357,7858,2729,48127,32.2,4.0,48127,,
585,247,338,48129,36681.0,38872.0,19904.0,,,30500.0,1346,377,1596,221,2942,598,48129,74.0,5.0,48129,56.3,4.0
2617,1093,1524,48131,33939.0,37661.0,,,,31831.0,4007,1549,3919,1571,7926,3120,48131,45.6,7.0,48131,33.0,5.0
3162,1312,1850,48133,34888.0,35067.0,,11875.0,,21920.0,6769,2117,7380,1794,14149,3911,48133,71.0,21.0,48133,58.8,16.0
19162,7745,11417,48135,57150.0,59738.0,48448.0,55885.0,90729.0,52243.0,57129,17173,55289,18582,112418,35755,48135,69.9,85.0,48135,50.4,61.0
205,105,100,48137,41813.0,43194.0,,,,30435.0,686,156,879,173,1565,329,48137,,2.0,48137,,
18755,8310,10445,48139,62465.0,65791.0,47199.0,37083.0,122917.0,44609.0,62565,14337,64983,13907,127548,28244,48139,64.8,91.0,48139,50.2,68.0
185728,81700,104028,48141,41637.0,42307.0,51804.0,38654.0,62375.0,37361.0,283850,99022,317237,104788,601087,203810,48141,32.9,231.0,48141,24.3,169.0
9340,3732,5608,48143,41416.0,41383.0,2499.0,,,34521.0,15099,4392,15903,4153,31002,8545,48143,53.1,21.0,48143,34.4,14.0
3417,1589,1828,48145,36079.0,39936.0,24646.0,,,23631.0,5895,1842,6431,1364,12326,3206,48145,61.0,14.0,48145,43.5,10.0
5305,2544,2761,48147,44071.0,46322.0,18967.0,35179.0,,35313.0,12352,2745,13042,2688,25394,5433,48147,78.7,36.0,48147,58.8,27.0
3021,1282,1739,48149,47808.0,49597.0,36714.0,,,45453.0,10407,1766,10148,2107,20555,3873,48149,54.2,22.0,48149,33.3,14.0
666,252,414,48151,41406.0,44922.0,33583.0,,,36250.0,1412,390,1642,390,3054,780,48151,46.7,3.0,48151,46.9,3.0
1375,613,762,48153,41026.0,43598.0,22857.0,,,35042.0,2239,772,2521,597,4760,1369,48153,61.1,5.0,48153,44.9,4.0
114,52,62,48155,36477.0,37386.0,20938.0,,,39375.0,496,73,531,64,1027,137,48155,,2.0,48155,,
53761,23618,30143,48157,89152.0,95083.0,71559.0,98990.0,108287.0,62318.0,270364,48895,285749,48185,556113,97080,48157,43.1,188.0,48157,31.9,132.0
1726,878,848,48159,41537.0,43449.0,18148.0,,,33750.0,4374,940,4210,961,8584,1901,48159,78.4,12.0,48159,51.4,8.0
2683,1178,1505,48161,44301.0,50553.0,29286.0,23214.0,,22014.0,7124,1715,7321,1907,14445,3622,48161,60.1,16.0,48161,49.0,13.0
3321,1607,1714,48163,36404.0,39200.0,,,,34116.0,6192,1524,5279,2060,11471,3584,48163,39.2,6.0,48163,31.9,5.0
2177,1018,1159,48165,57635.0,56968.0,60804.0,88523.0,,53015.0,6378,3133,6053,3244,12431,6377,48165,46.8,7.0,48165,43.3,6.0
41985,18622,23363,48167,62313.0,67608.0,34761.0,80393.0,60239.0,48705.0,124825,25166,129851,23892,254676,49058,48167,63.2,192.0,48167,54.5,162.0
432,204,228,48169,48508.0,50625.0,70592.0,,,41250.0,1545,484,1668,457,3213,941,48169,61.3,4.0,48169,,
2791,1403,1388,48171,54859.0,54232.0,,65488.0,,37083.0,9971,2226,10717,2091,20688,4317,48171,48.8,25.0,48171,37.5,19.0
40,20,20,48173,67303.0,73125.0,,,,41989.0,516,139,446,79,962,218,48173,,2.0,48173,,
1358,685,673,48175,51226.0,59837.0,21081.0,,,45185.0,3155,413,3291,434,6446,847,48175,65.5,7.0,48175,47.9,5.0
4009,1702,2307,48177,42983.0,48133.0,16300.0,,,39713.0,7522,2441,7408,2512,14930,4953,48177,47.3,12.0,48177,40.4,10.0
2824,1266,1558,48179,43288.0,44525.0,38021.0,29271.0,44583.0,37348.0,8533,2177,8407,2220,16940,4397,48179,90.1,25.0,48179,57.2,16.0
19420,8783,10637,48181,47952.0,50592.0,23841.0,42045.0,47929.0,40790.0,47981,11386,51363,10713,99344,22099,48181,78.0,120.0,48181,56.5,87.0
21769,9209,12560,48183,47639.0,52245.0,26654.0,54205.0,62131.0,41944.0,46507,12687,50620,11455,97127,24142,48183,71.9,97.0,48183,55.6,76.0
4701,2278,2423,48185,46195.0,51776.0,20698.0,25318.0,,48207.0,9497,2198,9357,2658,18854,4856,48185,48.2,15.0,48185,43.2,14.0
13924,5939,7985,48187,62420.0,63571.0,64646.0,55726.0,71542.0,50786.0,58660,10828,61380,10367,120040,21195,48187,58.6,80.0,48187,41.6,56.0
7548,3137,4411,48189,43375.0,43622.0,25000.0,30888.0,43750.0,38112.0,12814,3663,13412,3543,26226,7206,48189,60.0,21.0,48189,43.1,15.0
844,417,427,48191,30950.0,32327.0,20048.0,,,26964.0,1206,370,1129,440,2335,810,48191,65.4,4.0,48191,,
1159,545,614,48193,42432.0,43381.0,,,,21938.0,3075,826,3688,443,6763,1269,48193,59.4,9.0,48193,41.9,7.0
939,455,484,48195,44219.0,44920.0,,,,35417.0,2276,489,2246,478,4522,967,48195,61.3,4.0,48195,,
585,284,301,48197,37174.0,39415.0,13980.0,,,32500.0,1532,391,1712,345,3244,736,48197,76.1,4.0,48197,,
6684,2682,4002,48199,52614.0,55030.0,32454.0,27473.0,46290.0,55862.0,22225,4897,22861,4952,45086,9849,48199,66.4,42.0,48199,53.8,34.0
774568,348592,425976,48201,54457.0,62126.0,38401.0,47894.0,70349.0,42451.0,1618879,533586,1696701,486665,3315580,1020251,48201,56.0,1768.0,48201,40.3,1243.0
11151,5009,6142,48203,45974.0,53337.0,30366.0,22560.0,66023.0,36680.0,26040,6171,27465,6090,53505,12261,48203,79.5,62.0,48203,60.0,45.0
295,123,172,48205,63004.0,64798.0,,,,39444.0,1984,342,1959,339,3943,681,48205,,2.0,48205,,
1030,467,563,48207,39850.0,39474.0,18362.0,,,28125.0,2190,440,1988,403,4178,843,48207,40.6,4.0,48207,60.1,5.0
28783,12839,15944,48209,58583.0,60918.0,56134.0,96507.0,56364.0,46510.0,71610,15558,77014,11636,148624,27194,48209,47.2,57.0,48209,36.1,44.0
502,266,236,48211,62813.0,64406.0,,140500.0,,29773.0,1552,448,1536,527,3088,975,48211,86.4,3.0,48211,76.3,3.0
14572,6271,8301,48213,41607.0,42358.0,31667.0,44167.0,36707.0,31171.0,29559,8648,32037,7881,61596,16529,48213,89.9,104.0,48213,60.2,70.0
277104,126943,150161,48215,34782.0,34878.0,51076.0,34727.0,75781.0,32103.0,257222,135536,272464,146125,529686,281661,48215,32.7,200.0,48215,22.5,137.0
7049,3091,3958,48217,41382.0,43319.0,19859.0,27500.0,,34766.0,13420,3402,13665,3769,27085,7171,48217,69.9,35.0,48217,63.1,31.0
3297,1407,1890,48219,50665.0,51301.0,25500.0,,,46377.0,8887,2518,9184,2584,18071,5102,48219,51.8,13.0,48219,35.0,8.0
6161,2476,3685,48221,56100.0,57151.0,,,47917.0,36725.0,21323,4472,22328,4299,43651,8771,48221,64.2,56.0,48221,47.9,42.0
6972,2980,3992,48223,44396.0,46415.0,30600.0,43194.0,,36287.0,13492,3928,13916,3871,27408,7799,48223,66.0,29.0,48223,49.0,22.0
4918,1850,3068,48225,32698.0,43824.0,18939.0,,,22292.0,7507,1746,8766,1747,16273,3493,48225,63.1,22.0,48225,47.4,16.0
4787,1873,2914,48227,49575.0,51215.0,28917.0,45263.0,66944.0,38072.0,12648,2774,12681,2779,25329,5553,48227,73.3,28.0,48227,46.9,18.0
1192,491,701,48229,26384.0,26607.0,,,,21496.0,1042,336,1171,410,2213,746,48229,,2.0,48229,,
16112,7513,8599,48231,45197.0,49548.0,26572.0,,37315.0,33458.0,34231,8835,36106,8048,70337,16883,48231,80.2,82.0,48231,63.1,63.0
3493,1394,2099,48233,49353.0,51078.0,20868.0,15000.0,,36958.0,9028,1827,8766,2079,17794,3906,48233,58.4,15.0,48233,45.3,12.0
191,84,107,48235,58500.0,58833.0,,,,53000.0,667,157,679,139,1346,296,48235,,2.0,48235,,
1324,576,748,48237,50324.0,50023.0,61563.0,61071.0,,36504.0,3106,830,3066,731,6172,1561,48237,68.0,7.0,48237,54.1,6.0
1765,582,1183,48239,54926.0,57193.0,43523.0,,,48702.0,5925,1003,6262,1059,12187,2062,48239,57.5,11.0,48239,51.8,10.0
5912,2342,3570,48241,40820.0,47180.0,19221.0,,,32548.0,13089,3502,14946,3329,28035,6831,48241,60.3,29.0,48241,53.0,25.0
123,60,63,48243,50165.0,49395.0,,38750.0,,45250.0,852,206,801,310,1653,516,48243,,2.0,48243,,
47095,19637,27458,48245,43540.0,53015.0,29991.0,60238.0,51282.0,42270.0,89861,26481,96227,26458,186088,52939,48245,65.7,178.0,48245,49.8,134.0
915,479,436,48247,35521.0,36979.0,,,,34350.0,1827,803,2053,533,3880,1336,48247,,2.0,48247,,
9128,4274,4854,48249,42986.0,44526.0,58472.0,33438.0,,40919.0,15575,4670,16196,4620,31771,9290,48249,40.7,18.0,48249,35.4,16.0
18392,7958,10434,48251,58135.0,59027.0,45385.0,39583.0,38486.0,45706.0,59557,16156,61348,15792,120905,31948,48251,71.5,109.0,48251,56.1,86.0
2285,894,1391,48253,43897.0,44653.0,20332.0,64583.0,,43142.0,4378,973,5783,1398,10161,2371,48253,60.1,14.0,48253,48.5,11.0
3079,1427,1652,48255,45502.0,50851.0,,,,39315.0,5180,1052,5187,770,10367,1822,48255,72.0,12.0,48255,41.1,7.0
15016,6368,8648,48257,60391.0,64298.0,40484.0,,112625.0,44972.0,42193,10864,45071,10169,87264,21033,48257,79.4,78.0,48257,54.7,53.0
2862,1312,1550,48259,73240.0,75586.0,66976.0,,,51215.0,15599,2200,16888,2215,32487,4415,48259,44.0,21.0,48259,29.5,14.0
151,67,84,48261,36438.0,36313.0,,,,35063.0,198,97,192,78,390,175,48261,,2.0,48261,,
74,31,43,48263,47024.0,52031.0,,,,,342,64,325,40,667,104,48263,,2.0,48263,,
7718,3243,4475,48265,43810.0,44381.0,36250.0,,,36849.0,19403,4288,20616,4902,40019,9190,48265,53.9,49.0,48265,46.2,43.0
912,401,511,48267,40125.0,40089.0,,,,28958.0,1637,572,1700,518,3337,1090,48267,58.6,5.0,48267,59.2,5.0
19,10,9,48269,63250.0,63500.0,,,,,87,49,120,11,207,60,48269,,2.0,48269,,
572,280,292,48271,38281.0,39115.0,23750.0,,,40625.0,1293,445,1131,354,2424,799,48271,,2.0,48271,,
7849,3836,4013,48273,38247.0,39651.0,38167.0,,,34202.0,12628,3469,11798,3467,24426,6936,48273,53.1,16.0,48273,36.8,11.0
605,223,382,48275,40493.0,43259.0,23365.0,,,34688.0,1500,326,1457,384,2957,710,48275,67.1,4.0,48275,,
9076,3850,5226,48277,40748.0,44875.0,24327.0,29107.0,,41275.0,19257,4479,20227,4937,39484,9416,48277,78.4,50.0,48277,55.7,36.0
3173,1511,1662,48279,39851.0,41176.0,27813.0,,,32875.0,5326,1561,5166,1487,10492,3048,48279,41.0,7.0,48279,31.1,5.0
2923,1347,1576,48281,49630.0,49658.0,92665.0,92865.0,34643.0,34315.0,7621,1924,8352,1832,15973,3756,48281,74.1,19.0,48281,66.5,17.0
972,456,516,48283,37292.0,40604.0,,,,32957.0,2213,983,2280,814,4493,1797,48283,,2.0,48283,,
1765,684,1081,48285,48677.0,52666.0,25592.0,,,43311.0,7766,1495,8471,1382,16237,2877,48285,55.3,17.0,48285,33.9,11.0
2374,1078,1296,48287,53902.0,55669.0,33060.0,,,55409.0,6798,1244,6613,1521,13411,2765,48287,44.0,9.0,48287,29.9,6.0
2322,990,1332,48289,49802.0,50686.0,31250.0,,108021.0,37731.0,6688,1571,6745,1716,13433,3287,48289,67.1,19.0,48289,62.7,17.0
12548,5484,7064,48291,48729.0,51266.0,25265.0,47563.0,,42359.0,27695,8434,27444,7858,55139,16292,48291,84.3,64.0,48291,69.4,52.0
5189,2600,2589,48293,37554.0,39671.0,28309.0,35000.0,72083.0,33864.0,8344,3005,8787,2345,17131,5350,48293,81.8,24.0,48293,57.9,17.0
317,120,197,48295,63125.0,62432.0,,,,64583.0,1508,341,1254,335,2762,676,48295,,2.0,48295,,
1567,738,829,48297,50400.0,49554.0,,,,35500.0,4064,886,4176,1158,8240,2044,48297,49.4,9.0,48297,45.3,8.0
2841,1108,1733,48299,48259.0,48269.0,,,,38472.0,7598,1502,8376,1594,15974,3096,48299,53.4,24.0,48299,42.3,19.0
33,24,9,48301,,,,,,,53,21,33,10,86,31,48301,,2.0,48301,,
54155,24959,29196,48303,46075.0,48573.0,30616.0,37422.0,47363.0,38703.0,115181,25530,121041,24799,236222,50329,48303,53.2,139.0,48303,39.3,102.0
1106,451,655,48305,39526.0,39490.0,,117778.0,,28438.0,2195,677,2271,590,4466,1267,48305,47.9,4.0,48305,45.7,3.0
1522,645,877,48307,40561.0,42052.0,70042.0,21212.0,,34136.0,3306,740,3409,691,6715,1431,48307,56.0,7.0,48307,40.8,6.0
49881,22723,27158,48309,42687.0,47973.0,24579.0,39375.0,26190.0,34024.0,93849,21068,102138,20131,195987,41199,48309,66.1,164.0,48309,52.7,130.0
92,45,47,48311,46250.0,46429.0,,,,37083.0,341,64,349,24,690,88,48311,,2.0,48311,,
1938,925,1013,48313,39390.0,43257.0,19863.0,,,29679.0,3731,850,4045,1023,7776,1873,48313,53.7,8.0,48313,49.9,8.0
2264,742,1522,48315,34175.0,39071.0,21863.0,,,90375.0,3761,1077,4209,1053,7970,2130,48315,88.8,16.0,48315,80.3,14.0
692,335,357,48317,55682.0,68466.0,,,,45846.0,1974,612,1847,754,3821,1366,48317,,2.0,48317,,
577,284,293,48319,37654.0,38500.0,,,,31250.0,1535,652,1463,407,2998,1059,48319,,2.0,48319,,
7833,3539,4294,48321,40797.0,43383.0,30317.0,21125.0,,32438.0,13769,4128,14174,4112,27943,8240,48321,67.8,31.0,48321,48.2,21.0
14872,6275,8597,48323,33747.0,33580.0,,35600.0,136292.0,32749.0,18607,8661,18814,9758,37421,18419,48323,36.7,17.0,48323,23.1,10.0
6656,2989,3667,48325,57338.0,57596.0,157917.0,,,46857.0,18545,3569,19705,2956,38250,6525,48325,45.6,24.0,48325,36.6,20.0
317,114,203,48327,34464.0,35000.0,,,,23906.0,751,290,844,250,1595,540,48327,,2.0,48327,,
13238,5140,8098,48329,68806.0,72099.0,45183.0,65917.0,72764.0,57997.0,59415,15246,59879,15709,119294,30955,48329,54.0,71.0,48329,41.9,54.0
4159,1650,2509,48331,38929.0,41224.0,23571.0,38542.0,,35050.0,9871,1918,10224,1877,20095,3795,48331,65.2,23.0,48331,47.1,17.0
688,223,465,48333,43920.0,44063.0,,,,34732.0,1887,288,2108,436,3995,724,48333,45.0,4.0,48333,41.1,4.0
766,274,492,48335,49870.0,50741.0,,112500.0,,44667.0,2548,788,2835,570,5383,1358,48335,81.9,8.0,48335,58.5,6.0
2878,1274,1604,48337,46172.0,46386.0,,,,32313.0,7160,2262,7429,2328,14589,4590,48337,92.2,26.0,48337,69.9,20.0
59856,27146,32710,48339,68838.0,70752.0,50704.0,46023.0,90212.0,46097.0,203475,43375,212877,39838,416352,83213,48339,61.3,271.0,48339,47.0,201.0
4421,2081,2340,48341,49802.0,51039.0,49464.0,26648.0,41150.0,45077.0,9007,2403,8437,2236,17444,4639,48341,65.5,12.0,48341,46.1,8.0
2346,1000,1346,48343,39453.0,42213.0,28611.0,,,35865.0,4990,1057,5323,1189,10313,2246,48343,81.2,16.0,48343,70.5,14.0
181,89,92,48345,31683.0,32019.0,,,,26364.0,387,209,356,119,743,328,48345,,2.0,48345,,
14752,6761,7991,48347,39538.0,45084.0,24897.0,,,31076.0,24195,6779,26244,7459,50439,14238,48347,74.5,47.0,48347,59.7,37.0
9794,4323,5471,48349,41505.0,45385.0,23209.0,26913.0,,37083.0,18433,4787,18895,5267,37328,10054,48349,62.3,35.0,48349,59.9,35.0
1798,877,921,48351,38144.0,41646.0,28460.0,,,75458.0,5334,1736,5786,1018,11120,2754,48351,65.9,13.0,48351,57.8,11.0
3108,1410,1698,48353,37102.0,39139.0,16758.0,68438.0,,29349.0,6040,1512,5859,1464,11899,2976,48353,58.9,12.0,48353,58.9,11.0
61965,27065,34900,48355,50337.0,51341.0,34805.0,26863.0,69540.0,43720.0,135715,34184,144940,32292,280655,66476,48355,51.7,184.0,48355,38.1,134.0
1447,605,842,48357,51517.0,51062.0,,,,50903.0,4160,1228,3919,1275,8079,2503,48357,60.4,5.0,48357,56.4,5.0
214,72,142,48359,50893.0,49750.0,,,,33750.0,661,100,780,96,1441,196,48359,,2.0,48359,,
12691,5723,6968,48361,49763.0,52240.0,30454.0,28750.0,56731.0,46875.0,33263,7689,34818,6744,68081,14433,48361,82.7,80.0,48361,61.9,59.0
5425,2473,2952,48363,39516.0,40484.0,40188.0,,,33967.0,10384,3285,10729,3244,21113,6529,48363,80.8,30.0,48363,58.4,22.0
3509,1196,2313,48365,50119.0,54003.0,24766.0,,,39375.0,9312,2118,10013,2259,19325,4377,48365,70.7,21.0,48365,56.6,17.0
11785,4602,7183,48367,67288.0,68066.0,57727.0,68125.0,128594.0,54976.0,49667,9106,50821,9399,100488,18505,48367,70.9,92.0,48367,56.9,71.0
1696,751,945,48369,45326.0,47910.0,50833.0,15833.0,,39327.0,3800,1306,3758,1058,7558,2364,48369,42.0,4.0,48369,,
1643,728,915,48371,50305.0,50792.0,,26635.0,,46679.0,5464,1551,5490,1261,10954,2812,48371,40.7,6.0,48371,39.5,6.0
7279,3252,4027,48373,39662.0,41103.0,30872.0,34545.0,41014.0,33233.0,16766,4163,16862,4307,33628,8470,48373,99.4,67.0,48373,73.4,49.0
25466,10956,14510,48375,38159.0,40634.0,25489.0,35278.0,43443.0,34613.0,42602,14415,45405,13402,88007,27817,48375,73.3,83.0,48375,46.9,53.0
1586,643,943,48377,32132.0,31323.0,,,,26462.0,2424,1181,2368,1331,4792,2512,48377,,2.0,48377,,
1206,514,692,48379,48448.0,48797.0,26563.0,,250001.0,26371.0,4399,1209,4318,1044,8717,2253,48379,87.5,15.0,48379,59.9,11.0
13076,5425,7651,48381,60972.0,61373.0,46541.0,79250.0,63707.0,49408.0,53379,8330,56164,8041,109543,16371,48381,52.8,68.0,48381,38.1,49.0
552,277,275,48383,52181.0,69231.0,16250.0,,,50509.0,1249,595,1150,572,2399,1167,48383,,2.0,48383,,
541,242,299,48385,36523.0,36797.0,,,,27400.0,1270,354,1232,409,2502,763,48385,49.4,3.0,48385,56.7,4.0
2321,1053,1268,48387,31563.0,34183.0,19135.0,40000.0,,11946.0,4706,1311,5175,1168,9881,2479,48387,67.0,14.0,48387,51.5,11.0
1895,825,1070,48389,43540.0,43563.0,,43219.0,,38071.0,4368,860,4883,1253,9251,2113,48389,35.8,5.0,48389,23.6,3.0
1203,573,630,48391,44240.0,47406.0,39034.0,,,35000.0,2911,661,2944,602,5855,1263,48391,79.8,9.0,48391,69.5,8.0
14,9,5,48393,63889.0,64722.0,,,,,384,58,414,75,798,133,48393,,2.0,48393,,
2841,1286,1555,48395,46501.0,51483.0,18716.0,72857.0,,48068.0,6344,1812,6681,1499,13025,3311,48395,58.2,13.0,48395,53.6,12.0
5310,2397,2913,48397,87524.0,89717.0,69349.0,93875.0,130909.0,53052.0,36281,5253,38024,5226,74305,10479,48397,49.2,34.0,48397,34.8,24.0
2071,964,1107,48399,41526.0,43455.0,11399.0,,,37067.0,4146,935,4227,928,8373,1863,48399,61.1,10.0,48399,49.8,8.0
8510,3598,4912,48401,46173.0,50962.0,23617.0,,67250.0,40584.0,18852,5291,19359,5367,38211,10658,48401,69.8,43.0,48401,51.6,33.0
2840,1363,1477,48403,31307.0,33434.0,15350.0,,,,3777,1276,4130,1174,7907,2450,48403,71.3,16.0,48403,51.8,11.0
2105,978,1127,48405,28275.0,31232.0,16397.0,36250.0,,30781.0,3122,964,3314,1087,6436,2051,48405,73.8,11.0,48405,65.6,10.0
5419,2160,3259,48407,43029.0,44744.0,30494.0,,15795.0,47143.0,10737,2597,10586,2956,21323,5553,48407,93.0,34.0,48407,75.2,28.0
9949,4153,5796,48409,52261.0,52569.0,28250.0,43092.0,83821.0,46773.0,25544,6973,26358,6379,51902,13352,48409,73.5,51.0,48409,55.7,39.0
792,416,376,48411,39040.0,39200.0,,,,36012.0,2429,513,2000,298,4429,811,48411,60.9,6.0,48411,51.7,5.0
630,214,416,48413,55543.0,56083.0,,,,45375.0,1188,394,1217,425,2405,819,48413,,2.0,48413,,
1527,555,972,48415,56842.0,57184.0,90341.0,,,47207.0,6772,1109,6466,1407,13238,2516,48415,76.8,14.0,48415,53.2,10.0
635,340,295,48417,48750.0,47661.0,,,,37083.0,1309,307,1413,304,2722,611,48417,,2.0,48417,,
5553,2706,2847,48419,37756.0,42157.0,21458.0,,,35156.0,9184,3301,9996,3064,19180,6365,48419,73.4,23.0,48419,60.0,19.0
376,117,259,48421,51987.0,52857.0,,,,37917.0,1143,410,1167,303,2310,713,48421,,2.0,48421,,
37048,16944,20104,48423,46929.0,51908.0,30632.0,42154.0,51044.0,37376.0,82135,21568,91107,20424,173242,41992,48423,67.3,166.0,48423,47.8,118.0
1158,406,752,48425,51912.0,51282.0,,,,42257.0,3218,875,3453,874,6671,1749,48425,62.0,6.0,48425,44.5,5.0
22663,9955,12708,48427,26172.0,26318.0,,,,25961.0,18529,11332,20213,12022,38742,23354,48427,38.5,20.0,48427,25.4,13.0
1751,749,1002,48429,43951.0,44296.0,27292.0,,,35125.0,3528,915,3147,1191,6675,2106,48429,83.7,11.0,48429,68.9,9.0
208,100,108,48431,53456.0,55750.0,,,,60481.0,501,179,472,156,973,335,48431,,2.0,48431,,
264,155,109,48433,42155.0,46310.0,,,,35909.0,568,113,571,111,1139,224,48433,,2.0,48433,,
328,151,177,48435,51667.0,54500.0,,,,47106.0,1496,515,1329,601,2825,1116,48435,,2.0,48435,,
1595,708,887,48437,37040.0,40489.0,18897.0,41111.0,44821.0,29886.0,2853,616,3068,567,5921,1183,48437,49.7,5.0,48437,36.7,4.0
283264,129036,154228,48439,58711.0,63883.0,41735.0,61065.0,62265.0,43986.0,739469,189027,793135,177419,1532604,366446,48439,60.2,903.0,48439,44.4,654.0
22395,9712,12683,48441,45396.0,47737.0,34037.0,52847.0,27295.0,38182.0,51598,10570,56226,11336,107824,21906,48441,60.3,85.0,48441,46.8,67.0
186,58,128,48443,31111.0,42188.0,,,,27647.0,363,67,416,75,779,142,48443,,2.0,48443,,
1756,726,1030,48445,37475.0,38984.0,,,,32338.0,4344,1483,4434,1352,8778,2835,48445,70.7,10.0,48445,52.9,8.0
199,81,118,48447,41042.0,43333.0,,,,52353.0,585,135,639,175,1224,310,48447,,2.0,48447,,
6848,3136,3712,48449,44178.0,47468.0,26462.0,49345.0,105625.0,37860.0,12377,3575,12702,3605,25079,7180,48449,49.2,15.0,48449,45.0,14.0
16202,7037,9165,48451,46711.0,47917.0,28638.0,40417.0,61029.0,37978.0,43247,10045,46420,10234,89667,20279,48451,54.1,67.0,48451,41.5,52.0
180220,84267,95953,48453,61451.0,65193.0,42404.0,50083.0,77831.0,42788.0,454074,106121,467836,86190,921910,192311,48453,44.8,330.0,48453,32.6,230.0
2381,1166,1215,48455,34295.0,36804.0,19808.0,,,31923.0,5485,1489,5866,1491,11351,2980,48455,90.7,23.0,48455,74.7,19.0
3159,1489,1670,48457,41360.0,42113.0,27337.0,,,23373.0,7657,1696,8058,1627,15715,3323,48457,72.8,23.0,48457,60.6,19.0
